02-08-2019,-0.3285
05-08-2019,-0.8422
06-08-2019,1.3294
07-08-2019,1.5306
08-08-2019,0.5743
09-08-2019,0.8922
12-08-2019,0
13-08-2019,-1.1673
14-08-2019,0.0716
15-08-2019,0
16-08-2019,0.6795
19-08-2019,1.2789
20-08-2019,0.1403
21-08-2019,-0.5954
22-08-2019,-0.74
23-08-2019,0.071
26-08-2019,1.0642
27-08-2019,1.404
28-08-2019,0.2077
29-08-2019,-0.6563
30-08-2019,0.6954
02-09-2019,0
03-09-2019,-1.174
04-09-2019,-0.1048
05-09-2019,0.5596
06-09-2019,0.4174
09-09-2019,0.6928
10-09-2019,0
11-09-2019,0.3096
12-09-2019,-0.1372
13-09-2019,0.2747
16-09-2019,0.3425
17-09-2019,-0.1706
18-09-2019,-0.3077
19-09-2019,-1.1317
20-09-2019,3.0524
23-09-2019,2.7264
24-09-2019,0.8519
25-09-2019,-0.8447
26-09-2019,0.0328
27-09-2019,-0.2293
30-09-2019,-0.4924
01-10-2019,-0.8908
02-10-2019,0
03-10-2019,-0.0333
04-10-2019,0
07-10-2019,-0.5328
08-10-2019,0
09-10-2019,0.77
10-10-2019,-0.3322
11-10-2019,0.3
14-10-2019,0.4985
15-10-2019,0.1323
16-10-2019,-0.3303
17-10-2019,0.5302
18-10-2019,1.7798
21-10-2019,0
22-10-2019,0.6477
23-10-2019,0.4183
24-10-2019,-0.0961
25-10-2019,0.0321
28-10-2019,0
29-10-2019,0.4809
30-10-2019,0.1276
31-10-2019,0.5417
01-11-2019,-0.1268
04-11-2019,0.9521
05-11-2019,-0.9745
06-11-2019,-0.1905
07-11-2019,0.4135
08-11-2019,-0.0317
11-11-2019,0.4753
12-11-2019,0
13-11-2019,-1.5137
14-11-2019,0
15-11-2019,0.3842
18-11-2019,0.7018
19-11-2019,0.2217
20-11-2019,-0.1896
21-11-2019,-0.19
22-11-2019,-0.5076
25-11-2019,0.1594
26-11-2019,-0.6686
27-11-2019,0
28-11-2019,0.3846
29-11-2019,0.2554
02-12-2019,-0.2866
03-12-2019,-0.8623
04-12-2019,0.8698
05-12-2019,0.4791
06-12-2019,-0.445
09-12-2019,-0.4789
10-12-2019,-0.6416
11-12-2019,0.3552
12-12-2019,0.1609
13-12-2019,0.5461
16-12-2019,-0.1917
17-12-2019,1.0563
18-12-2019,-0.4435
19-12-2019,0.0318
20-12-2019,0
23-12-2019,0.2863
24-12-2019,0.3172
25-12-2019,0
26-12-2019,0.6639
27-12-2019,0.6281
30-12-2019,0.1873
31-12-2019,0
01-01-2020,-0.2492
02-01-2020,0.3748
03-01-2020,0.3111
06-01-2020,-0.7754
07-01-2020,1.0316
08-01-2020,0.1238
09-01-2020,0.958
10-01-2020,-0.1224
13-01-2020,0.2758
14-01-2020,0.8863
15-01-2020,0.2726
16-01-2020,0.3021
17-01-2020,0.4819
20-01-2020,0.2998
21-01-2020,0.9863
22-01-2020,-0.0888
23-01-2020,0.5332
24-01-2020,0.2946
27-01-2020,0.3525
28-01-2020,1.1417
29-01-2020,0.5499
30-01-2020,-0.403
31-01-2020,0.5491
03-02-2020,-1.8684
04-02-2020,1.3474
05-02-2020,0.7225
06-02-2020,0.5739
07-02-2020,0.485
10-02-2020,0.0284
11-02-2020,0.6245
12-02-2020,-0.536
13-02-2020,0.0567
14-02-2020,-0.3968
17-02-2020,-1.5083
18-02-2020,0.1156
19-02-2020,0.8369
20-02-2020,0.9731
21-02-2020,0
24-02-2020,-0.8787
25-02-2020,-0.6863
26-02-2020,0.4031
27-02-2020,0.1434
28-02-2020,-2.0905
02-03-2020,-0.4387
03-03-2020,0.7344
04-03-2020,-1.5456
05-03-2020,0.1481
06-03-2020,-1.3014
09-03-2020,-3.8058
10-03-2020,0
11-03-2020,-0.1558
12-03-2020,-6.1154
13-03-2020,0.9638
16-03-2020,-4.2791
17-03-2020,-1.7194
18-03-2020,-5.4584
19-03-2020,-5.0703
20-03-2020,2.5341
23-03-2020,-11.8631
24-03-2020,-0.2588
25-03-2020,1.6869
26-03-2020,3.2752
27-03-2020,0.0412
30-03-2020,-2.7172
31-03-2020,2.4545
01-04-2020,-1.3631
02-04-2020,0
03-04-2020,-2.2613
06-04-2020,0
